fips,year,summer_tmmx,summer_rmax,winter_tmmx,winter_rmax
01013,2015,306.532899277604,95.8862585760335,288.662828653681,85.6166432194787
01013,2016,306.704392049096,97.0896105558348,290.641135127022,87.6984571880884
01015,2000,305.695997613043,97.0058709142585,287.676166375406,86.6749027028232
01015,2001,303.439977875889,98.9990979981138,284.417584962943,90.7084873052585
01015,2002,304.88265532155,98.2170189683255,287.364650998162,86.9147022271147
01015,2003,303.260942819138,98.84118990576,284.116959616971,87.5055514798326
01015,2004,303.163870787057,98.7102403724484,284.693340171627,87.8253612385102
01015,2005,303.995777486492,98.4649530937138,286.911509094774,86.7243804553467
01015,2006,306.088709239455,94.1211693258176,285.883125445393,89.7610752954033
01015,2007,306.191747965092,93.508048649685,286.565634274135,79.3269658783556
01015,2008,304.76878383112,95.1921328048741,286.850780861075,87.197395151187
01015,2009,303.9586004142,96.3560653113444,286.549184337373,82.6493825111999
01015,2010,306.332714379624,98.5004022857855,282.368567963785,86.1201807793669
01015,2011,308.136362802012,96.0424224467242,284.281887185409,84.5907918934451
01015,2012,307.506987648477,92.292259992563,289.077268727761,89.7247817105695
01015,2013,303.913697680964,99.8162638345238,288.50029620873,89.7748112050441
01015,2014,304.22680803603,90.8763825730998,285.186621063381,85.9082299856296
01015,2015,305.103416733272,95.9092928924687,284.573412075387,85.4383330258255
01015,2016,306.151582159129,95.6944607525196,287.531884931799,85.1058459752372
01017,2000,306.46986472773,97.466827536909,289.205660932156,89.4995865948639
01017,2001,304.343165652976,99.1515188063291,286.013329178498,90.674113910919
01017,2002,305.301894070666,98.5798569284615,288.767917988443,89.4486693334085
01017,2003,303.684878308327,99.4467338070234,285.904578239492,87.8860309216145
01017,2004,303.925427477784,98.9473718985225,285.926332657881,90.3488418006959
01017,2005,303.914179858979,98.5820108387708,287.985673612062,88.9748527760947
01017,2006,306.115625397153,95.2018347094216,287.45529357152,91.0366133407479
01017,2007,306.256555817541,97.1150677958728,287.971472653896,84.4868015978868
01017,2008,305.129964968067,95.6383658658861,288.030421928984,90.5289769658143
01017,2009,304.267838799032,96.2698456566651,288.029540420628,83.1305481908104
01017,2010,306.761069373144,98.138061600348,283.816134041975,87.3965178038864
01017,2011,309.526658969617,89.3941537790884,285.739277206511,84.9342901450305
01017,2012,307.703875278653,93.9323060328165,290.455850670933,89.3403741065849
01017,2013,304.795193377254,99.3536590972452,290.320537111522,88.7584544929777
01017,2014,305.631764403481,87.0897079336191,287.21150315884,85.9042097257666
01017,2015,305.94586256653,94.5547488589886,286.774156317269,84.6170125914793
01017,2016,306.571174635665,97.1704925296468,289.273054904816,85.0832836901864
01019,2000,305.531494721244,96.4473350116097,286.814196683074,89.3694699021292
01019,2001,303.672827848406,98.2675123532835,283.630322415409,91.4637224132325
01019,2002,305.218819486446,97.2323841743338,286.874967865222,88.0000129937085
01019,2003,303.356662139118,98.2456682161503,283.33722760007,87.7053513556959
01019,2004,303.227913446906,97.9863916404585,283.881145209935,87.6090939590237
01019,2005,304.113957647408,98.0103227871127,286.154587803514,87.8512359556467
01019,2006,306.248157221079,93.5354927985331,284.914055002207,92.0606893600917
01019,2007,306.169748527982,94.2443782720108,285.788295867206,82.2495296981486
01019,2008,304.916258863735,94.8454859742477,286.103400607578,87.1822511661791
01019,2009,304.314379212925,96.1555477026307,285.613433862941,84.9956631702904
01019,2010,306.642860962357,98.8012512971508,281.704183718346,87.3648089478533
01019,2011,308.319528022766,94.3935511626086,283.341244348482,85.5119631593571
01019,2012,307.773231323849,90.7046660586926,288.222306452591,90.4535091587597
01019,2013,304.226258494399,99.4091541950098,287.769072096313,90.0305492663429
01019,2014,303.790569650992,92.880756306656,284.315080612097,86.7545685438438
01019,2015,305.309376980463,95.2474701442333,283.519381731532,86.8139357593439
01019,2016,306.532210194596,96.2401422174742,286.800781627493,86.456445332241
01021,2000,306.883084057449,95.8546990259924,289.340608711813,86.793595456844
01021,2001,304.116980318941,98.9685820681062,285.799936938952,89.5459422587951
01021,2002,305.311488033768,98.0330463815778,288.228394775284,86.7594115137713
01021,2003,303.629201843425,99.0299231083701,285.909921646542,84.6713254639987
01021,2004,303.699220620775,98.9167609697899,285.901689875758,88.1898500284098
01021,2005,304.467705912396,98.172240067562,287.98257310422,86.1663121370346
01021,2006,306.944775081694,91.7455277736079,287.720440598829,87.0229352895688
01021,2007,307.11863015777,93.9888364508134,287.845494764296,79.8993441114502
01021,2008,305.425118314333,95.4474138422903,287.868803875344,87.523535980185
01021,2009,304.4822921021,95.9381361475087,288.167198681747,81.592394237355
01021,2010,307.124690652126,96.0647363680344,284.308739908343,83.4426004574809
01021,2011,309.504764992276,91.945766871147,285.944744961326,83.6142219326444
01021,2012,307.605958081407,95.2901016362778,290.432447155904,88.9367219863731
01021,2013,305.082256851849,99.2812791414277,289.755115068381,89.6333737575054
01021,2014,304.927146185408,89.7208006946036,286.399650483098,84.959300896258
01021,2015,305.379322727963,96.2955057775535,286.063742062178,86.0743136203499
01021,2016,306.391457597172,96.1979336711095,288.902499007014,85.1491819496104
01023,2000,307.978157497652,97.5047190515587,291.408936013266,87.2684456031239
01023,2001,305.07854373523,99.4812690300004,287.398049790243,88.7479453543646
01023,2002,305.986996340409,99.5619327137467,289.815113052366,89.831255363974
01023,2003,304.680118709847,99.9642152755776,287.668195066625,86.6138884612925
01023,2004,304.387470547911,99.7452371868154,287.286684950198,93.0929063486689
01023,2005,305.463924600238,99.0254739447803,289.150396511066,92.5599230624896
01023,2006,307.623485214247,95.1897956737022,289.382342504574,89.0674762950921
01023,2007,307.177952771681,97.0077326195857,288.735337208359,84.8088709463492
01023,2008,305.889030399322,97.9973420230968,289.610385553082,86.419231199777
01023,2009,305.998143891212,96.1803712606906,290.010540224039,86.3402990198577
01023,2010,307.492526752671,95.2699900955658,285.281606220938,88.319314358978
01023,2011,310.874555679492,90.1518401180452,287.949074941331,85.1456249530031
01023,2012,308.641469003824,95.3838285143648,291.99663627408,89.5154151753727
01023,2013,306.074530019877,99.1147570383129,291.354612868659,91.6620983880461
01023,2014,305.614209579742,91.1880688701143,287.768520881519,84.9283201213154
01023,2015,306.471541470048,97.0833811509705,287.746736766826,87.7990930768725
01023,2016,306.948064793291,97.6835568393395,290.478228653144,87.3631799970058
01025,2000,307.902545661532,98.1558007918193,291.819166330646,84.9468735310511
01025,2001,305.06219539029,99.2929439464007,288.225673308056,87.5700390352307
01025,2002,305.971428820036,99.6172471346351,290.06106013941,89.1825616761873
01025,2003,304.618618652267,99.8882489267984,288.221865779624,85.6070909745121
01025,2004,304.431997888651,99.8513899849416,287.82416642135,91.3712745196259
01025,2005,305.24915455579,99.0786345495901,289.609629304199,91.4338034122324
01025,2006,307.565418767386,95.9864511634204,289.900929513156,88.2046756781035
01025,2007,307.178998398077,97.2158677172578,289.467159995302,83.7286699214601
01025,2008,305.773228519955,98.3111140074845,289.937833361437,88.8154499932007
01025,2009,305.785123146583,96.6401309173724,290.373879026504,85.8742555615783
01025,2010,307.36223671574,93.6440973697779,285.793737670838,87.5221543592597
01025,2011,310.983610342718,89.5200717186274,288.500494490753,83.9596660495602
01025,2012,308.727252661994,94.7746277475021,292.773368149836,88.0937403884941
01025,2013,306.351693969188,98.6174963552241,292.201990839699,90.7604243150914
01025,2014,305.544939206307,92.9525319527564,288.354212774247,84.4960210568489
01025,2015,306.363820039865,97.6718958980047,288.436568844711,86.5625892175401
01025,2016,306.305861166189,98.8267128499298,290.702425928629,87.3639710571072
01027,2000,305.320861496902,97.9329638329785,287.859280989706,86.785157776592
01027,2001,302.863340733773,99.4900822105542,284.650649727474,91.1316064484856
01027,2002,304.2430397439,99.1414588733955,287.422993195738,89.0728068518946
01027,2003,302.847948196539,99.6341697508223,284.746965027213,88.0686927611662
01027,2004,302.954679575013,99.5780573110996,284.94563388469,89.7660257189929
01027,2005,303.407701597983,99.0422928409722,287.130387178786,89.1044352194685
01027,2006,305.622847160588,95.7774068531099,286.456937865613,90.5401307236005
01027,2007,305.830750522616,96.5099378776075,287.020073867294,82.6512896472746
01027,2008,304.336967773292,96.4662755553546,287.112474179725,89.2949910949794
01027,2009,303.425761185666,97.1657008179772,287.11752944663,83.380131336805
01027,2010,306.033054860855,99.0713415766607,282.891751684913,86.8148534244325
01027,2011,307.865309210755,96.1023049760973,284.734699204056,85.2364944580109
01027,2012,306.753125109206,95.2245234410107,289.32858098615,90.2315761039618
01027,2013,303.499490895914,99.9439663940751,288.827880675656,90.7951714975394
01027,2014,303.98645762546,91.6832178162524,285.568879905682,87.139815523377
01027,2015,304.611074166203,97.1160482833063,285.097600295883,85.9128758802514
01027,2016,305.624393255749,97.323050964045,287.749691896668,86.4850173555887
01029,2000,304.859321708457,98.3616031401507,287.441251652646,87.6026985530882
01029,2001,302.71859307687,99.5857166759002,284.310901230676,91.9500839241529
01029,2002,304.055254212815,99.123013445726,287.216099026516,89.3764622394104
01029,2003,302.537061807607,99.537544342132,284.030895760134,88.7821679399949
01029,2004,302.444961610598,99.6416363732244,284.423462410602,89.2000361030095
01029,2005,303.16068769601,99.2567112241096,286.703503232818,88.6506777017174
01029,2006,305.156887533127,96.0522461907543,285.636533729518,91.4225046377592
01029,2007,305.257891237541,96.5280604936177,286.444790231322,82.1878839627914
01029,2008,304.000889210829,96.6144020187455,286.631460812438,89.3121478906706
01029,2009,303.257204139098,97.9336484146323,286.525642421605,84.2728240151831
01029,2010,305.746934068729,99.5306666796335,282.238761541427,87.1258087583245
01029,2011,307.714254677152,96.6853115459529,284.209417464598,85.3128421645865
01029,2012,306.986141062422,93.6224761992717,288.997340631642,90.0816908671433
01029,2013,303.270552933912,99.9338614570138,288.45307216229,90.7569646567072
01029,2014,303.488172994347,93.4059510178542,285.141841794076,86.710342162442
01029,2015,304.733828990248,97.2815201641757,284.538923273574,85.983792075607
01029,2016,305.799928415338,97.5144189923296,287.627388543528,85.791106454462
01031,2000,307.408847649371,97.1585125202064,291.536432113218,84.1006750685943
01031,2001,304.598005655458,98.9860701379863,288.461594059354,86.5956471034904
01031,2002,305.343367453519,99.1982402773099,290.332045344316,88.3418363968246
01031,2003,304.168175050074,99.5185788913332,288.349820614363,86.8158925723498
01031,2004,304.689295286048,99.5720610123045,288.005785482898,89.2023636611173
01031,2005,304.859914246826,99.2419936213782,289.766026175107,90.8434599848938
01031,2006,307.407416687104,97.0593423137493,290.17408985692,92.5534326593235
01031,2007,307.057358287606,97.0906918383526,290.147769087141,86.5114803271401
01031,2008,305.652299876006,97.870020055802,290.259649923337,88.8160019123369
01031,2009,305.489339457692,96.9078875102056,290.692874847567,83.7506729790652
01031,2010,307.111204257823,96.1667388061319,286.096363608698,85.8192985759247
01031,2011,309.921310728846,91.2593777406868,287.823024988088,84.1373598424131
01031,2012,307.207527215988,97.818716999068,292.742131673961,88.2628415407141
01031,2013,305.403982582108,99.1330897269091,292.347789413132,89.9658629808632
01031,2014,305.781388633516,91.5675662103647,288.99967030929,85.8351766810159
01031,2015,306.161550247328,96.91277130917,288.688877360561,86.110008980637
01031,2016,305.968351669989,98.3106089941771,290.694925287201,86.6080018650598
01033,2000,306.177835380936,96.0957032871109,286.544916346269,88.506179378454
01033,2001,303.720369351364,98.5523641659602,282.650228066484,91.5128689610022
01033,2002,305.088751262428,97.891442255096,285.930554401409,90.0760042349086
01033,2003,303.304386771199,98.6358016275111,282.678204056528,88.4651197750662
01033,2004,302.808081251415,98.4047494007916,283.989362443301,89.4721157523779
01033,2005,304.544667592422,97.2776235336965,285.709030110389,85.653139767779
01033,2006,306.200448282344,92.4608538798042,284.946126162758,89.2706853799829
01033,2007,306.815272550968,92.0492938539586,285.012417224065,81.4160678870385
01033,2008,305.365277133214,93.2874678229738,285.630606786812,86.8883453476764
01033,2009,303.799405074623,96.6786461460767,284.789765651984,84.5240969025546
01033,2010,306.388452405241,97.7200897291617,281.092275679895,87.3743894288703
01033,2011,308.164256472252,94.3788651783037,283.238466964809,84.267011391416
01033,2012,307.675490271407,89.2543318090084,287.944124619821,88.5602479152337
01033,2013,304.440354704658,99.2893983763435,286.952452263613,87.0209467786217
01033,2014,303.458475546294,91.5800709551776,283.495014293716,83.4732036969462
01033,2015,304.618001826876,95.4984623798577,282.795003935874,85.7739152867955
01033,2016,305.704246725338,95.6302676910287,286.189916507425,86.0623550073882
01035,2000,307.547686041233,98.3707205161693,291.592652492482,85.9557622026693
01035,2001,304.574369378766,99.3060657130431,288.390635633757,87.8241518394572
01035,2002,305.58416920791,99.3574444950527,289.972084415207,90.6645316484865
01035,2003,304.198903988177,99.8405175677888,288.260683810156,88.3531165081157
01035,2004,304.566040431476,99.7335473136819,287.965766500879,92.2095456368563
01035,2005,304.997529745882,98.8565319866486,289.776660449312,91.1620542899169
01035,2006,307.411350004693,96.4488316165918,290.199947270103,90.4968712119789
01035,2007,306.979069964433,97.486982896751,289.761193733637,86.5740125645547
01035,2008,305.598017249725,98.3155369352902,290.112794150197,88.9581919070183
01035,2009,305.228126339767,97.169201474564,290.422626926568,86.9732301578809
01035,2010,306.903821381261,96.0368678718889,285.844610333201,88.1643022657932
01035,2011,310.059189032745,91.2912247731131,288.159258863821,85.2134821088337
01035,2012,307.495610769692,97.2181016627111,292.707697603994,89.0552217611318
01035,2013,305.732386781412,99.3760665800779,292.335929559569,91.7548499213674
01035,2014,305.790621544745,92.2001245813671,288.623822614243,87.2578118436688
01035,2015,306.334653953505,96.6642549699306,289.059279350066,86.0630356525717
01035,2016,306.04756863179,98.4722365495171,290.576009398702,87.8709592280633
01037,2000,306.385358899363,97.0401779177944,289.110636828222,89.2552060251575
01037,2001,303.758030045627,99.1872111998085,285.791841276473,91.7569320584053
01037,2002,305.012594876663,98.5154934621406,288.249558445214,88.6922161956584
01037,2003,303.475349486749,99.2120900971545,285.908078911928,86.6594371165328
01037,2004,303.660849728415,99.1389912051294,285.964882157207,89.3062356536853
01037,2005,304.153400179432,98.4193607030514,287.976692711439,86.8275651391488
01037,2006,306.609517394973,93.9303348486039,287.686808117856,88.6196668988641
01037,2007,306.84466554721,95.2901027064037,287.946984975595,81.4943106749567
01037,2008,305.134751274037,95.6856638091027,288.048185802972,88.4073388325299
01037,2009,304.113989777962,95.9915803941168,288.13050152856,82.2808882208947
01037,2010,306.791951078862,97.6901940312291,283.866215519783,85.5909674659832
01037,2011,309.162713225599,92.9580208679841,285.805483923812,84.734239274424
01037,2012,307.287172110742,95.890670830221,290.342787427189,90.1625500468321
01037,2013,304.694610693534,99.6895324504282,289.795239405516,90.5536031181452
01037,2014,304.972706943971,88.2900371933203,286.613767149168,85.5139119994734
01037,2015,305.216532468377,96.4397459945672,286.236678521617,85.7590478861578
01037,2016,306.647736288024,95.5753630144155,288.831805433271,86.4481719753197
01039,2000,307.639360498071,98.9565614546365,291.847225508098,85.9542161840404
01039,2001,304.807446782008,99.6973947567356,288.777821999305,88.376088685804
01039,2002,305.592333072179,99.7594755073776,290.551059294466,92.0506457950242
01039,2003,304.385407963405,99.8644844257674,288.646797109174,89.581833013357
01039,2004,304.944583560799,99.9849906285748,288.274294811957,91.8005414666734
01039,2005,305.22637800941,99.7183566646593,290.286123583923,94.4721549509629
01039,2006,307.601012267521,98.7774324769151,290.793188573899,94.9881050969327
01039,2007,307.228044188695,98.2357899613314,290.523088858059,88.9573208440697
01039,2008,305.963441721771,98.6671690103364,290.678698568875,89.4847620388945
01039,2009,305.743663537687,97.3765163635954,291.135910114997,85.1879578929474
01039,2010,307.275466986566,96.5800724807403,286.630540563419,86.8647212204243
01039,2011,310.103036309983,93.5224582104847,288.528277698028,86.6579613731605
01039,2012,307.498772770016,98.2007502986995,293.275041395506,90.4719310094908
01039,2013,305.741243081356,99.5687559175765,292.810786008079,92.926434825727
01039,2014,306.353607810321,92.2824122745031,289.363650911146,87.9199233233131
01039,2015,306.990375874946,96.7038532085292,289.589553169683,85.9074050523508
01039,2016,306.430479920129,98.525977939482,291.27497208062,87.2626805991038
01041,2000,307.526896374588,97.0027597405387,291.141054317454,85.6776251978964
01041,2001,304.438248352928,99.1624416455689,287.887611588681,88.7315229107159
01041,2002,305.329014824446,99.5318292106844,289.839206163471,90.5916291781665
01041,2003,304.024606603949,99.7017225923497,287.958650364486,89.8572843808721
01041,2004,304.502719466607,99.8967288204837,287.683644808069,92.9627221100436
01041,2005,304.613186559076,99.4885473812045,289.380822918666,93.623766269701
01041,2006,307.112776230871,97.2275732412363,289.569226848639,93.7318443470698
01041,2007,307.014468320879,97.6425332467743,289.506330097778,88.3738795884489
01041,2008,305.57763133755,98.3994298378533,289.511144375969,90.4975707942472
01041,2009,305.116696582325,97.4265865653826,289.872833149989,86.5152480246228
01041,2010,307.014474406579,97.6175001137158,285.419873710872,89.0705613811574
01041,2011,310.165874799026,90.7743948204098,287.550318842516,86.7361148880442
01041,2012,307.428291802794,97.9858591320745,292.242941977054,90.8657980393376
01041,2013,305.496627276628,99.448121342984,291.777018603167,92.4196968342868
01041,2014,305.651812878528,91.1842382681385,288.384809230515,87.579327035543
01041,2015,306.467861367093,96.3388847030093,288.387010588684,86.9037580606722
01041,2016,306.392569093405,97.6335927589582,290.593837019045,87.2765607649705
01043,2000,306.112929927,95.2629977204558,287.317311959514,88.6132214176462
01043,2001,303.577355235486,97.2278198393647,283.820072205538,89.8891760472133
01043,2002,304.749951220551,96.5833284653178,286.709280446619,83.2673509539437
01043,2003,303.299037764777,97.9666115485148,283.737615938399,86.2278044615247
01043,2004,303.101886580291,96.9310764901348,284.505000545277,85.8953704619416
01043,2005,304.200968083749,97.7604244397367,286.47925075351,83.9590212769495
01043,2006,306.310339066116,90.2400719548629,285.6302254449,87.3351436583542
01043,2007,306.456714217275,88.7980268166127,285.730854378491,78.5463651783339
01043,2008,304.891366587306,94.5281573579753,286.252402397208,84.6316637164238
01043,2009,303.646762533263,96.2298782234758,285.6908870271,83.4785567019918
01043,2010,306.330644161675,97.1955857419028,281.741306946287,86.0682620293437
01043,2011,307.850159363744,96.2350859269919,283.83832406933,84.8295901119885
01043,2012,307.108417155025,92.8622560092577,288.503638741868,89.5551297917682
01043,2013,304.172946308428,99.3821666214345,287.731931742837,88.7371435028682
01043,2014,303.808597580625,92.521118484989,284.282601177205,85.8945442197137
01043,2015,304.48269858627,96.1647648527929,283.600147561161,86.7363379492154
01043,2016,305.725658549447,96.2648133405797,286.797175965533,86.9013231793801
01045,2000,307.377474520505,96.9410377464268,291.702688419261,83.5823591668969
01045,2001,304.684004638637,99.0618269311667,288.57596973314,88.6123771518995
01045,2002,305.259038851014,99.2497233951713,290.439604191717,88.333396347766
01045,2003,304.17487936579,99.4893475874019,288.441474108764,85.5630574412548
01045,2004,304.884264232586,99.1697842788132,288.162017749191,88.1979834746056
01045,2005,304.831093769836,99.0177950493976,289.77479069932,88.4184940804492
01045,2006,307.308121173446,96.3089998155619,290.244200816502,90.4413743554521
01045,2007,307.028119874203,95.9147318381096,290.283486217106,83.2545864200774
01045,2008,305.743765990507,96.7838078076194,290.413219024681,86.7797582217844
01045,2009,305.729120311041,96.1781523158093,290.919669823279,81.2136933005128
01045,2010,307.07619668235,94.9099279037083,286.120905669501,84.6849331612567
01045,2011,309.891404925041,91.471471975846,287.723275832732,82.5282288052627
01045,2012,307.190623051339,97.5669051132646,292.73739413595,87.2105362219299
01045,2013,305.337066001067,98.9573177903123,292.426310422962,88.3631338595633
